id,log_feature,volume
18366,feature 151,1
18366,feature 154,1
18366,feature 36,1
18366,feature 38,1
18366,feature 55,1
18366,feature 39,2
18366,feature 171,1
18366,feature 153,8
18366,feature 152,2
18366,feature 98,2
18366,feature 151,1
18366,feature 154,1
18366,feature 36,1
18366,feature 38,1
18089,feature 153,4
18089,feature 39,1
18089,feature 153,4
18089,feature 39,1
17105,feature 153,10
17105,feature 39,1
17105,feature 152,1
17105,feature 154,1
17105,feature 153,10
17105,feature 39,1
17105,feature 152,1
17105,feature 154,1
17105,feature 153,10
17105,feature 39,1
17105,feature 152,1
17105,feature 154,1
17105,feature 153,10
17105,feature 39,1
17105,feature 152,1
17105,feature 154,1
18206,feature 39,1
18206,feature 38,1
18206,feature 153,6
18206,feature 152,1
18206,feature 39,1
18206,feature 38,1
18206,feature 153,6
18206,feature 152,1
18206,feature 39,1
18206,feature 38,1
18206,feature 153,6
18206,feature 152,1
18206,feature 39,1
18206,feature 38,1
18206,feature 153,6
18206,feature 152,1
18084,feature 205,1
18084,feature 167,8
18084,feature 205,1
18084,feature 167,8
17810,feature 167,1
17810,feature 51,1
17810,feature 167,1
17810,feature 51,1
17846,feature 134,2
17846,feature 219,2
17846,feature 134,2
17846,feature 219,2
16985,feature 134,1
16985,feature 219,1
16985,feature 135,1
16985,feature 134,1
16985,feature 219,1
16985,feature 135,1
16985,feature 134,1
16985,feature 219,1
16985,feature 135,1
17794,feature 171,2
17796,feature 361,4
17796,feature 359,4
17796,feature 361,4
17796,feature 359,4
16723,feature 171,23
16723,feature 55,36
16723,feature 171,23
16723,feature 55,36
18009,feature 55,2
17610,feature 55,3
17915,feature 171,1
17915,feature 55,2
17915,feature 171,1
17915,feature 55,2
17768,feature 195,1
16664,feature 73,5
16664,feature 195,7
16664,feature 73,5
16664,feature 195,7
18065,feature 55,1
18065,feature 171,2
18065,feature 55,1
18065,feature 171,2
18445,feature 134,2
18445,feature 219,2
18445,feature 134,2
18445,feature 219,2
17324,feature 71,1
17560,feature 82,47
17560,feature 203,40
17560,feature 82,47
17560,feature 203,40
18261,feature 193,1
18261,feature 71,1
18261,feature 193,1
18261,feature 71,1
17374,feature 219,1
18302,feature 203,2
18302,feature 82,33
18302,feature 203,2
18302,feature 82,33
17144,feature 134,1
17144,feature 203,5
17144,feature 82,10
17144,feature 134,1
17144,feature 203,5
17144,feature 82,10
17144,feature 134,1
17144,feature 203,5
17144,feature 82,10
17562,feature 82,36
17562,feature 203,33
17562,feature 82,36
17562,feature 203,33
18393,feature 203,3
18393,feature 82,4
18393,feature 203,3
18393,feature 82,4
17708,feature 203,14
17708,feature 82,18
17708,feature 203,14
17708,feature 82,18
17806,feature 203,1
17806,feature 82,10
17806,feature 203,1
17806,feature 82,10
18502,feature 203,2
18502,feature 82,2
18502,feature 203,2
18502,feature 82,2
17289,feature 68,1
18269,feature 170,1
18495,feature 207,1
18495,feature 68,9
18495,feature 206,1
18495,feature 85,1
18495,feature 54,20
18495,feature 170,11
18495,feature 207,1
18495,feature 68,9
18495,feature 206,1
18495,feature 85,1
18495,feature 54,20
18495,feature 170,11
18495,feature 207,1
18495,feature 68,9
18495,feature 206,1
18495,feature 85,1
18495,feature 54,20
18495,feature 170,11
18495,feature 207,1
18495,feature 68,9
18495,feature 206,1
18495,feature 85,1
18495,feature 54,20
18495,feature 170,11
18495,feature 207,1
18495,feature 68,9
18495,feature 206,1
18495,feature 85,1
18495,feature 54,20
18495,feature 170,11
18495,feature 207,1
18495,feature 68,9
18495,feature 206,1
18495,feature 85,1
18495,feature 54,20
18495,feature 170,11
17804,feature 54,1
16859,feature 170,3
16859,feature 54,3
16859,feature 170,3
16859,feature 54,3
16981,feature 134,1
16935,feature 204,2
16935,feature 182,1
16935,feature 207,1
16935,feature 204,2
16935,feature 182,1
16935,feature 207,1
16935,feature 204,2
16935,feature 182,1
16935,feature 207,1
18024,feature 82,14
18024,feature 203,9
18024,feature 82,14
18024,feature 203,9
16792,feature 71,6
16792,feature 203,6
16792,feature 82,18
16792,feature 193,4
16792,feature 71,6
16792,feature 203,6
16792,feature 82,18
16792,feature 193,4
16792,feature 71,6
16792,feature 203,6
16792,feature 82,18
16792,feature 193,4
16792,feature 71,6
16792,feature 203,6
16792,feature 82,18
16792,feature 193,4
17802,feature 71,1
17802,feature 203,10
17802,feature 193,2
17802,feature 82,24
17802,feature 71,1
17802,feature 203,10
17802,feature 193,2
17802,feature 82,24
17802,feature 71,1
17802,feature 203,10
17802,feature 193,2
17802,feature 82,24
17802,feature 71,1
17802,feature 203,10
17802,feature 193,2
17802,feature 82,24
17481,feature 203,1
17481,feature 82,10
17481,feature 203,1
17481,feature 82,10
17792,feature 82,26
17792,feature 71,1
17792,feature 82,26
17792,feature 71,1
17420,feature 82,10
17420,feature 56,1
17420,feature 198,1
17420,feature 82,10
17420,feature 56,1
17420,feature 198,1
17420,feature 82,10
17420,feature 56,1
17420,feature 198,1
17746,feature 82,36
17746,feature 203,25
17746,feature 82,36
17746,feature 203,25
18078,feature 71,1
18078,feature 203,3
18078,feature 193,1
18078,feature 82,8
18078,feature 71,1
18078,feature 203,3
18078,feature 193,1
18078,feature 82,8
18078,feature 71,1
18078,feature 203,3
18078,feature 193,1
18078,feature 82,8
18078,feature 71,1
18078,feature 203,3
18078,feature 193,1
18078,feature 82,8
17621,feature 82,52
17621,feature 203,6
17621,feature 82,52
17621,feature 203,6
17406,feature 71,2
17406,feature 82,5
17406,feature 71,2
17406,feature 82,5
17859,feature 134,1
17859,feature 219,1
17859,feature 134,1
17859,feature 219,1
17723,feature 219,22
17723,feature 55,64
17723,feature 171,19
17723,feature 134,23
17723,feature 104,16
17723,feature 21,1
17723,feature 219,22
17723,feature 55,64
17723,feature 171,19
17723,feature 134,23
17723,feature 104,16
17723,feature 21,1
17723,feature 219,22
17723,feature 55,64
17723,feature 171,19
17723,feature 134,23
17723,feature 104,16
17723,feature 21,1
17723,feature 219,22
17723,feature 55,64
17723,feature 171,19
17723,feature 134,23
17723,feature 104,16
17723,feature 21,1
17723,feature 219,22
17723,feature 55,64
17723,feature 171,19
17723,feature 134,23
17723,feature 104,16
17723,feature 21,1
17723,feature 219,22
17723,feature 55,64
17723,feature 171,19
17723,feature 134,23
17723,feature 104,16
17723,feature 21,1
16945,feature 55,2
16945,feature 171,2
16945,feature 55,2
16945,feature 171,2
16828,feature 54,10
16828,feature 170,1
16828,feature 54,10
16828,feature 170,1
17045,feature 170,1
17045,feature 54,1
17045,feature 170,1
17045,feature 54,1
17589,feature 170,5
17589,feature 54,11
17589,feature 170,5
17589,feature 54,11
16848,feature 54,31
16848,feature 170,25
16848,feature 103,1
16848,feature 54,31
16848,feature 170,25
16848,feature 103,1
16848,feature 54,31
16848,feature 170,25
16848,feature 103,1
18190,feature 54,257
18190,feature 20,7
18190,feature 170,72
18190,feature 103,39
18190,feature 54,257
18190,feature 20,7
18190,feature 170,72
18190,feature 103,39
18190,feature 54,257
18190,feature 20,7
18190,feature 170,72
18190,feature 103,39
18190,feature 54,257
18190,feature 20,7
18190,feature 170,72
18190,feature 103,39
18522,feature 170,107
18522,feature 207,2
18522,feature 182,2
18522,feature 155,10
18522,feature 206,1
18522,feature 170,107
18522,feature 207,2
18522,feature 182,2
18522,feature 155,10
18522,feature 206,1
18522,feature 170,107
18522,feature 207,2
18522,feature 182,2
18522,feature 155,10
18522,feature 206,1
18522,feature 170,107
18522,feature 207,2
18522,feature 182,2
18522,feature 155,10
18522,feature 206,1
18522,feature 170,107
18522,feature 207,2
18522,feature 182,2
18522,feature 155,10
18522,feature 206,1
17787,feature 219,2
17787,feature 134,2
17787,feature 219,2
17787,feature 134,2
17712,feature 149,1
17712,feature 15,1
17712,feature 149,1
17712,feature 15,1
16665,feature 219,1
16665,feature 134,1
16665,feature 219,1
16665,feature 134,1
16968,feature 53,1
16968,feature 169,1
16968,feature 53,1
16968,feature 169,1
17296,feature 219,4
17296,feature 134,4
17296,feature 219,4
17296,feature 134,4
18166,feature 134,1
17957,feature 285,8
17957,feature 370,89
17957,feature 33,1
17957,feature 284,9
17957,feature 121,3
17957,feature 369,3
17957,feature 374,1
17957,feature 122,18
17957,feature 285,8
17957,feature 370,89
17957,feature 33,1
17957,feature 284,9
17957,feature 121,3
17957,feature 369,3
17957,feature 374,1
17957,feature 122,18
17957,feature 285,8
17957,feature 370,89
17957,feature 33,1
17957,feature 284,9
17957,feature 121,3
17957,feature 369,3
17957,feature 374,1
17957,feature 122,18
17957,feature 285,8
17957,feature 370,89
17957,feature 33,1
17957,feature 284,9
17957,feature 121,3
17957,feature 369,3
17957,feature 374,1
17957,feature 122,18
17957,feature 285,8
17957,feature 370,89
17957,feature 33,1
17957,feature 284,9
17957,feature 121,3
17957,feature 369,3
17957,feature 374,1
17957,feature 122,18
17957,feature 285,8
17957,feature 370,89
17957,feature 33,1
17957,feature 284,9
17957,feature 121,3
17957,feature 369,3
17957,feature 374,1
17957,feature 122,18
17957,feature 285,8
17957,feature 370,89
17957,feature 33,1
17957,feature 284,9
17957,feature 121,3
17957,feature 369,3
17957,feature 374,1
17957,feature 122,18
17957,feature 285,8
17957,feature 370,89
17957,feature 33,1
17957,feature 284,9
17957,feature 121,3
17957,feature 369,3
17957,feature 374,1
17957,feature 122,18
16750,feature 291,3
16750,feature 368,9
16750,feature 283,3
16750,feature 376,9
16750,feature 291,3
16750,feature 368,9
16750,feature 283,3
16750,feature 376,9
16750,feature 291,3
16750,feature 368,9
16750,feature 283,3
16750,feature 376,9
16750,feature 291,3
16750,feature 368,9
16750,feature 283,3
16750,feature 376,9
17129,feature 291,8
17129,feature 283,8
17129,feature 376,14
17129,feature 368,14
17129,feature 291,8
17129,feature 283,8
17129,feature 376,14
17129,feature 368,14
17129,feature 291,8
17129,feature 283,8
17129,feature 376,14
17129,feature 368,14
17129,feature 291,8
17129,feature 283,8
17129,feature 376,14
17129,feature 368,14
18067,feature 368,16
18067,feature 291,11
18067,feature 283,10
18067,feature 376,16
18067,feature 368,16
18067,feature 291,11
18067,feature 283,10
18067,feature 376,16
18067,feature 368,16
18067,feature 291,11
18067,feature 283,10
18067,feature 376,16
18067,feature 368,16
18067,feature 291,11
18067,feature 283,10
18067,feature 376,16
16835,feature 376,10
16835,feature 368,10
16835,feature 291,7
16835,feature 283,8
16835,feature 376,10
16835,feature 368,10
16835,feature 291,7
16835,feature 283,8
16835,feature 376,10
16835,feature 368,10
16835,feature 291,7
16835,feature 283,8
16835,feature 376,10
16835,feature 368,10
16835,feature 291,7
16835,feature 283,8
17128,feature 293,1
17128,feature 283,2
17128,feature 368,5
17128,feature 376,5
17128,feature 378,1
17128,feature 291,2
17128,feature 293,1
17128,feature 283,2
17128,feature 368,5
17128,feature 376,5
17128,feature 378,1
17128,feature 291,2
17128,feature 293,1
17128,feature 283,2
17128,feature 368,5
17128,feature 376,5
17128,feature 378,1
17128,feature 291,2
17128,feature 293,1
17128,feature 283,2
17128,feature 368,5
17128,feature 376,5
17128,feature 378,1
17128,feature 291,2
17128,feature 293,1
17128,feature 283,2
17128,feature 368,5
17128,feature 376,5
17128,feature 378,1
17128,feature 291,2
17128,feature 293,1
17128,feature 283,2
17128,feature 368,5
17128,feature 376,5
17128,feature 378,1
17128,feature 291,2
18018,feature 376,6
18018,feature 291,1
18018,feature 283,1
18018,feature 368,5
18018,feature 376,6
18018,feature 291,1
18018,feature 283,1
18018,feature 368,5
18018,feature 376,6
18018,feature 291,1
18018,feature 283,1
18018,feature 368,5
18018,feature 376,6
18018,feature 291,1
18018,feature 283,1
18018,feature 368,5
17732,feature 291,3
17732,feature 283,3
17732,feature 368,2
17732,feature 376,2
17732,feature 291,3
17732,feature 283,3
17732,feature 368,2
17732,feature 376,2
17732,feature 291,3
17732,feature 283,3
17732,feature 368,2
17732,feature 376,2
17732,feature 291,3
17732,feature 283,3
17732,feature 368,2
17732,feature 376,2
18454,feature 283,1
18454,feature 368,11
18454,feature 376,11
18454,feature 291,1
18454,feature 283,1
18454,feature 368,11
18454,feature 376,11
18454,feature 291,1
18454,feature 283,1
18454,feature 368,11
18454,feature 376,11
18454,feature 291,1
18454,feature 283,1
18454,feature 368,11
18454,feature 376,11
18454,feature 291,1
17247,feature 368,16
17247,feature 283,4
17247,feature 376,16
17247,feature 291,3
17247,feature 368,16
17247,feature 283,4
17247,feature 376,16
17247,feature 291,3
17247,feature 368,16
17247,feature 283,4
17247,feature 376,16
17247,feature 291,3
17247,feature 368,16
17247,feature 283,4
17247,feature 376,16
17247,feature 291,3
18345,feature 376,7
18345,feature 368,7
18345,feature 376,7
18345,feature 368,7
18007,feature 283,8
18007,feature 376,20
18007,feature 368,20
18007,feature 291,8
18007,feature 283,8
18007,feature 376,20
18007,feature 368,20
18007,feature 291,8
18007,feature 283,8
18007,feature 376,20
18007,feature 368,20
18007,feature 291,8
18007,feature 283,8
18007,feature 376,20
18007,feature 368,20
18007,feature 291,8
17104,feature 283,8
17104,feature 376,9
17104,feature 120,1
17104,feature 291,4
17104,feature 368,18
17104,feature 125,2
17104,feature 283,8
17104,feature 376,9
17104,feature 120,1
17104,feature 291,4
17104,feature 368,18
17104,feature 125,2
17104,feature 283,8
17104,feature 376,9
17104,feature 120,1
17104,feature 291,4
17104,feature 368,18
17104,feature 125,2
17104,feature 283,8
17104,feature 376,9
17104,feature 120,1
17104,feature 291,4
17104,feature 368,18
17104,feature 125,2
17104,feature 283,8
17104,feature 376,9
17104,feature 120,1
17104,feature 291,4
17104,feature 368,18
17104,feature 125,2
17104,feature 283,8
17104,feature 376,9
17104,feature 120,1
17104,feature 291,4
17104,feature 368,18
17104,feature 125,2
18470,feature 370,10
18470,feature 134,1
18470,feature 285,3
18470,feature 120,9
18470,feature 376,40
18470,feature 291,6
18470,feature 284,2
18470,feature 125,6
18470,feature 283,20
18470,feature 378,10
18470,feature 369,3
18470,feature 219,1
18470,feature 368,52
18470,feature 293,1
18470,feature 370,10
18470,feature 134,1
18470,feature 285,3
18470,feature 120,9
18470,feature 376,40
18470,feature 291,6
18470,feature 284,2
18470,feature 125,6
18470,feature 283,20
18470,feature 378,10
18470,feature 369,3
18470,feature 219,1
18470,feature 368,52
18470,feature 293,1
18470,feature 370,10
18470,feature 134,1
18470,feature 285,3
18470,feature 120,9
18470,feature 376,40
18470,feature 291,6
18470,feature 284,2
18470,feature 125,6
18470,feature 283,20
18470,feature 378,10
18470,feature 369,3
18470,feature 219,1
18470,feature 368,52
18470,feature 293,1
18470,feature 370,10
18470,feature 134,1
18470,feature 285,3
18470,feature 120,9
18470,feature 376,40
18470,feature 291,6
18470,feature 284,2
18470,feature 125,6
18470,feature 283,20
18470,feature 378,10
18470,feature 369,3
18470,feature 219,1
18470,feature 368,52
18470,feature 293,1
18470,feature 370,10
18470,feature 134,1
18470,feature 285,3
18470,feature 120,9
18470,feature 376,40
18470,feature 291,6
18470,feature 284,2
18470,feature 125,6
18470,feature 283,20
18470,feature 378,10
18470,feature 369,3
18470,feature 219,1
18470,feature 368,52
18470,feature 293,1
18470,feature 370,10
18470,feature 134,1
18470,feature 285,3
18470,feature 120,9
18470,feature 376,40
18470,feature 291,6
18470,feature 284,2
18470,feature 125,6
18470,feature 283,20
18470,feature 378,10
18470,feature 369,3
18470,feature 219,1
18470,feature 368,52
18470,feature 293,1
18470,feature 370,10
18470,feature 134,1
18470,feature 285,3
18470,feature 120,9
18470,feature 376,40
18470,feature 291,6
18470,feature 284,2
18470,feature 125,6
18470,feature 283,20
18470,feature 378,10
18470,feature 369,3
18470,feature 219,1
18470,feature 368,52
18470,feature 293,1
18470,feature 370,10
18470,feature 134,1
18470,feature 285,3
18470,feature 120,9
18470,feature 376,40
18470,feature 291,6
18470,feature 284,2
18470,feature 125,6
18470,feature 283,20
18470,feature 378,10
18470,feature 369,3
18470,feature 219,1
18470,feature 368,52
18470,feature 293,1
18470,feature 370,10
18470,feature 134,1
18470,feature 285,3
18470,feature 120,9
18470,feature 376,40
18470,feature 291,6
18470,feature 284,2
18470,feature 125,6
18470,feature 283,20
18470,feature 378,10
18470,feature 369,3
18470,feature 219,1
18470,feature 368,52
18470,feature 293,1
18470,feature 370,10
18470,feature 134,1
18470,feature 285,3
18470,feature 120,9
